prompt,outdir,skip_grid,skip_save,ddim_steps,fixed_code,ddim_eta,n_iter,H,W,C,f,n_samples,n_rows,scale,device,from_file,seed,unet_bs,turbo,precision,format,sampler,ckpt
'the rarest William',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,540090,1,True,autocast,png,,
'appel factory',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,704099,1,True,autocast,png,,
'ass whopper from burger king',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,465184,1,True,autocast,png,,
'deep cut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,712584,1,True,autocast,png,,
'William assembly line',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,299411,1,True,autocast,png,,
'poopatella',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,936686,1,True,autocast,png,,
'the first person ever named William',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,307115,1,True,autocast,png,,
'the last person ever named William',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,759017,1,True,autocast,png,,
'endless toilet paper',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,5521,1,True,autocast,png,,
'canon that shoots mini pumpkins',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,418453,1,True,autocast,png,,
'the brickyard',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,743412,1,True,autocast,png,,
'Butt Boy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,375110,1,True,autocast,png,,
'Keanu Reeves in the Sonic Movie',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,678359,1,True,autocast,png,,
'cannon that shoots mini pumpkins',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,625105,1,True,autocast,png,,
'the world's greatest theremin',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,480111,1,True,autocast,png,,
'poopatella',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,947843,1,True,autocast,png,,
'poopatella',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,243157,1,True,autocast,png,,
'poopflix',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,781558,1,True,autocast,png,,
'poop named finger',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,347270,1,True,autocast,png,,
'big trouble in little tokyo',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,10210,1,True,autocast,png,,
'Lars Moment',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,165624,1,True,autocast,png,,
'fear',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,164074,1,True,autocast,png,,
'a very large cannoli',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,426984,1,True,autocast,png,,
'the colors and the shapes',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,755863,1,True,autocast,png,,
'the colorless and the shapeless',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,704303,1,True,autocast,png,,
'wtf',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,425921,1,True,autocast,png,,
'the pirate bay',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,8077,1,True,autocast,png,,
'William in the wild west',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,654629,1,True,autocast,png,,
'William the Watto',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,787840,1,True,autocast,png,,
'the worst school lunch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,968916,1,True,autocast,png,,
'the worst school lunch ever',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,75228,1,True,autocast,png,,
'the best school lunch ever',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,957424,1,True,autocast,png,,
'college buffet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,401806,1,True,autocast,png,,
'bob the minion shot dead',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,863360,1,True,autocast,png,,
'Bob the minion',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,988017,1,True,autocast,png,,
'one man band',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,351659,1,True,autocast,png,,
'Reddit user stepping outside for the first time',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,423303,1,True,autocast,png,,
'William donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,885877,1,True,autocast,png,,
'the worst donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,39184,1,True,autocast,png,,
'the best donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,454045,1,True,autocast,png,,
'just an okay donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,481825,1,True,autocast,png,,
'everything bagel',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,357718,1,True,autocast,png,,
'everything everywhere all at once',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,621446,1,True,autocast,png,,
'nothing bagel',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,168147,1,True,autocast,png,,
'shit donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,970520,1,True,autocast,png,,
'red bull',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,627291,1,True,autocast,png,,
'an absolute dogshit donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,135426,1,True,autocast,png,,
'an absolute dogshit donut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,405402,1,True,autocast,png,,
'gordon ramsay's 100 dollar donut special',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,827681,1,True,autocast,png,,
'Gordon Ramsey in the 1970s',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,146308,1,True,autocast,png,,
'gordon ramsay in the 1920s',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,154288,1,True,autocast,png,,
'gordon ramsay in the 1850s',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,750070,1,True,autocast,png,,
'gordon ramsay in 1000 BCE',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,443094,1,True,autocast,png,,
'everything everywhere all at once',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,136767,1,True,autocast,png,,
'a caveman inventing the wheel',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,193251,1,True,autocast,png,,
'gordon ramsay as a muppet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,430964,1,True,autocast,png,,
'a caveman inventing the wheel',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,818528,1,True,autocast,png,,
'Gordon Ramsey eating a smaller Gordon Ramsey',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,283817,1,True,autocast,png,,
'hyper realistic Hank Hill',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,564462,1,True,autocast,png,,
'racist muppet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,952936,1,True,autocast,png,,
'Racist Bailey',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,676680,1,True,autocast,png,,
'Racist White Bailey',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,169658,1,True,autocast,png,,
'the entire work of Shakespeare',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,461800,1,True,autocast,png,,
'Blake as an Overwatch character',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,114419,1,True,autocast,png,,
'pingas sniffer',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,677255,1,True,autocast,png,,
'bailey as an overwatch character',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,243554,1,True,autocast,png,,
'Jason with no I key',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,103757,1,True,autocast,png,,
'Jason with no keys (he is locked out of his house)',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,624169,1,True,autocast,png,,
'jason penishead',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,42789,1,True,autocast,png,,
'stupid buff Jason',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,470667,1,True,autocast,png,,
'buff stupid jason',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,758277,1,True,autocast,png,,
'Jason in WWE',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,271209,1,True,autocast,png,,
'Jason in the WWF',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,830244,1,True,autocast,png,,
'the Jason outbreak has been contained',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,206932,1,True,autocast,png,,
'COVID-19',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,978961,1,True,autocast,png,,
'covid 19 virus',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,603041,1,True,autocast,png,,
'living computer virus',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,525864,1,True,autocast,png,,
'dead computer virus',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,777665,1,True,autocast,png,,
"'French, a dead language'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,856632,1,True,autocast,png,,
'an Evil French Man named Jacques',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,214069,1,True,autocast,png,,
'an Evil French Man named William',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,472354,1,True,autocast,png,,
'Saul Goodman shaking hands with Jimmy McGill',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,372883,1,True,autocast,png,,
'who is Charles McGill',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,700024,1,True,autocast,png,,
'trollface birthday',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,718880,1,True,autocast,png,,
'small french person',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,184747,1,True,autocast,png,,
'french demon',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,857646,1,True,autocast,png,,
'🧠',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,521794,1,True,autocast,png,,
'jimmy deans big ol sausages',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,10870,1,True,autocast,png,,
'Jason eating a bucket of jimmy deans',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,677938,1,True,autocast,png,,
'a man named weiner',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,931278,1,True,autocast,png,,
'Jerma Chicken Nuggies',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,139151,1,True,autocast,png,,
'Mon Maen Wewver',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,134141,1,True,autocast,png,,
'sloppy seconds',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,865783,1,True,autocast,png,,
'an unstoppable force',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,380424,1,True,autocast,png,,
'putting the fear of gene in william',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,839208,1,True,autocast,png,,
'the milkman delivering lit molotov cocktails',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,479511,1,True,autocast,png,,
'goku and buu kiss',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,323715,1,True,autocast,png,,
"'Jason being sus, as per usual'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,746816,1,True,autocast,png,,
'🚫 🇬🇧',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,659973,1,True,autocast,png,,
'🚫 🇫🇷',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,957172,1,True,autocast,png,,
'Loss',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,801384,1,True,autocast,png,,
'jesus christ',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,220148,1,True,autocast,png,,
'big dollar signs',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,928802,1,True,autocast,png,,
'635944$',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,230991,1,True,autocast,png,,
'Nvidia CEO running away with big bags of money',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,620922,1,True,autocast,png,,
'papa Johns day of reckoning',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,501578,1,True,autocast,png,,
'jason slapping his penis',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,173270,1,True,autocast,png,,
'jason drawing his penis during alien game',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,836847,1,True,autocast,png,,
'Huell',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,646212,1,True,autocast,png,,
'real life bobby hill',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,861284,1,True,autocast,png,,
'Real life Hank Hill',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,185368,1,True,autocast,png,,
'do you remember the 21st day of september',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,108773,1,True,autocast,png,,
'Hector Salamanca talking to the DEA',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,908049,1,True,autocast,png,,
'stephen hawking',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,203895,1,True,autocast,png,,
'stephen hawking in solitary confinement',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,542450,1,True,autocast,png,,
'cyborg stephen hawking',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,910780,1,True,autocast,png,,
'tabby cat:0.25 white duck:0.75 hybrid',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,174816,1,True,autocast,png,,
'lettuce sandwich:0.75 on a plate:0.25',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,536666,1,True,autocast,png,,
'stephen hawking:0.5 gordon ramsay:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,126209,1,True,autocast,png,,
'stephen hawking:0.75 gordon ramsay:0.25',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,791667,1,True,autocast,png,,
'stephen hawking:0.9 gordon ramsay:0.1',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,379754,1,True,autocast,png,,
'stephen hawking:0.95 gordon ramsay:0.05',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,289496,1,True,autocast,png,,
'george bush:0.5 hank hill:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,587041,1,True,autocast,png,,
'william:0.5 gordon ramsay:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,306208,1,True,autocast,png,,
'homer simpson:0.5 gordon ramsay:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,575857,1,True,autocast,png,,
'peter griffin:0.5 homer simpson:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,802731,1,True,autocast,png,,
'sea:0.5 weed:0.5',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,243010,1,True,autocast,png,,
